1, 0.999, 1, 1, 1, 0.997, 0.999, 1, 0.995, 0.99, 0.984, 0.945, 0.881, 0.704, 0.407, 0.146, 0.077, 0.034, 0.011, 0.004, 0.001, 0, 0, 0, 0
0.999, 0.997, 0.998, 0.994, 0.992, 0.988, 0.995, 0.989, 0.984, 0.977, 0.95, 0.884, 0.752, 0.536, 0.191, 0.064, 0.018, 0.009, 0.005, 0, 0, 0, 0, 0, 0
0.98, 0.972, 0.974, 0.965, 0.954, 0.95, 0.961, 0.94, 0.924, 0.886, 0.825, 0.734, 0.514, 0.222, 0.063, 0.01, 0.006, 0.001, 0, 0, 0, 0, 0, 0, 0
0.502, 0.494, 0.471, 0.427, 0.421, 0.386, 0.377, 0.344, 0.323, 0.284, 0.225, 0.164, 0.095, 0.022, 0.006, 0.001, 0, 0.001, 0, 0, 0, 0, 0, 0, 0
0, 0.002, 0.001, 0.003, 0.008, 0.009, 0.027, 0.038, 0.055, 0.103, 0.163, 0.208, 0.549, 0.607, 0.654, 0.717, 0.741, 0.74, 0.771, 0.74, 0.776, 0.768, 0.768, 0.782, 0.802
0.008, 0.016, 0.033, 0.039, 0.074, 0.141, 0.223, 0.342, 0.414, 0.54, 0.684, 0.841, 0.987, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.035, 0.064, 0.113, 0.173, 0.265, 0.393, 0.521, 0.633, 0.74, 0.825, 0.916, 0.991, 0.998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.172, 0.225, 0.309, 0.4, 0.523, 0.646, 0.765, 0.849, 0.93, 0.955, 0.989, 1, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.367, 0.442, 0.578, 0.644, 0.773, 0.86, 0.896, 0.935, 0.978, 0.994, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.58, 0.705, 0.769, 0.846, 0.906, 0.941, 0.973, 0.995, 0.997, 0.998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.753, 0.845, 0.894, 0.945, 0.969, 0.993, 0.991, 0.999, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.996
0.882, 0.936, 0.965, 0.986, 0.987, 0.996, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.999, 0.992
0.963, 0.974, 0.987, 0.997, 0.998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.997, 0.989, 0.974
0.99, 0.994, 0.998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.999, 0.997, 0.988, 0.97, 0.948
0.994, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.996, 0.981, 0.968, 0.94, 0.898
0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.996, 0.98, 0.944, 0.894, 0.859, 0.79
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.993, 0.987, 0.949, 0.888, 0.827, 0.762, 0.639
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.996, 0.996, 0.985, 0.929, 0.877, 0.781, 0.72, 0.624, 0.527
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998, 0.996, 0.981, 0.944, 0.825, 0.752, 0.636, 0.547, 0.416, 0.322
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.997, 0.982, 0.922, 0.836, 0.661, 0.562, 0.465, 0.391, 0.269, 0.187
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.999, 0.997, 0.974, 0.946, 0.832, 0.641, 0.507, 0.395, 0.276, 0.218, 0.123, 0.085
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.997, 0.987, 0.95, 0.845, 0.597, 0.431, 0.333, 0.231, 0.168, 0.107, 0.056, 0.027
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.997, 0.991, 0.957, 0.862, 0.636, 0.408, 0.266, 0.177, 0.107, 0.061, 0.031, 0.028, 0.003
1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.998, 0.995, 0.987, 0.962, 0.889, 0.654, 0.357, 0.208, 0.146, 0.073, 0.036, 0.03, 0.012, 0.007, 0.002
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.995, 0.985, 0.977, 0.916, 0.767, 0.38, 0.206, 0.126, 0.05, 0.037, 0.021, 0.003, 0, 0, 0.002
1, 1, 1, 1, 1, 1, 1, 0.998, 0.996, 0.994, 0.989, 0.973, 0.932, 0.804, 0.471, 0.206, 0.106, 0.036, 0.02, 0.008, 0.001, 0, 0, 0.001, 0
0.996, 0.999, 0.998, 0.995, 0.997, 0.999, 0.997, 0.991, 0.993, 0.989, 0.976, 0.921, 0.837, 0.571, 0.23, 0.072, 0.036, 0.007, 0.002, 0.001, 0, 0, 0, 0, 0
0.989, 0.981, 0.982, 0.972, 0.98, 0.976, 0.956, 0.96, 0.949, 0.898, 0.876, 0.777, 0.606, 0.243, 0.072, 0.025, 0.006, 0.002, 0.001, 0, 0, 0, 0, 0, 0
0.581, 0.487, 0.487, 0.462, 0.445, 0.433, 0.438, 0.384, 0.356, 0.289, 0.253, 0.172, 0.125, 0.024, 0.008, 0.004, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0.001, 0.003, 0.002, 0.008, 0.01, 0.033, 0.05, 0.081, 0.152, 0.208, 0.49, 0.609, 0.683, 0.695, 0.736, 0.738, 0.743, 0.765, 0.752, 0.742, 0.751, 0.783, 0.772
0.007, 0.009, 0.024, 0.037, 0.061, 0.107, 0.181, 0.259, 0.405, 0.515, 0.661, 0.824, 0.989, 0.999, 0.999, 0.999, 1, 1, 0.997, 0.999, 1, 1, 1, 1, 0.999
0.029, 0.055, 0.095, 0.138, 0.216, 0.321, 0.463, 0.578, 0.685, 0.808, 0.928, 0.986, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.119, 0.164, 0.259, 0.347, 0.497, 0.617, 0.71, 0.816, 0.889, 0.944, 0.985, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.278, 0.414, 0.506, 0.595, 0.732, 0.821, 0.877, 0.944, 0.959, 0.988, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.521, 0.611, 0.694, 0.83, 0.883, 0.918, 0.954, 0.98, 0.995, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.721, 0.812, 0.876, 0.931, 0.954, 0.983, 0.987, 1, 0.997, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999
0.859, 0.93, 0.951, 0.969, 0.991, 0.993, 0.998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.997, 0.994
0.953, 0.976, 0.98, 0.995, 0.997, 0.999, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.997, 0.983
0.988, 0.992, 0.997, 0.998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.991, 0.977, 0.965
0.998, 0.996, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.996, 0.995, 0.98, 0.954, 0.925
0.999, 1, 1, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 1, 0.996, 0.961, 0.942, 0.889, 0.86
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.996, 0.99, 0.97, 0.917, 0.868, 0.817, 0.751
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998, 0.997, 0.988, 0.947, 0.891, 0.847, 0.779, 0.676, 0.594
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.989, 0.958, 0.877, 0.806, 0.713, 0.599, 0.52, 0.428
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.989, 0.959, 0.877, 0.758, 0.626, 0.556, 0.46, 0.348, 0.231
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.998, 0.999, 0.995, 0.967, 0.875, 0.702, 0.592, 0.464, 0.363, 0.267, 0.182, 0.117
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.998, 0.992, 0.96, 0.893, 0.696, 0.5, 0.407, 0.312, 0.198, 0.141, 0.093, 0.054
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.994, 0.98, 0.92, 0.699, 0.5, 0.332, 0.22, 0.161, 0.085, 0.053, 0.039, 0.021
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998, 0.981, 0.924, 0.751, 0.453, 0.267, 0.199, 0.117, 0.075, 0.032, 0.02, 0.014, 0.006
